id,name,price
1549,back,137.55
1550,fall,744.07
1551,girl,196.92
1552,cup,424.74
1553,half,948.57
1554,decision,772.19
1555,why,358.3
1556,institution,623.14
1557,maintain,898.72
1558,base,134.48
1559,kind,477.49
1560,sort,331.96
1561,may,936.55
1562,person,923.79
1563,clearly,804.01
1564,pull,992.47
1565,phone,91.84
1566,would,379.87
1567,establish,927.61
1568,every,360.36
1569,describe,61.52
1570,reflect,274.69
1571,build,856.46
1572,bank,694.29
1573,people,574.38
1574,town,609.96
1575,eye,333.0
1576,sense,251.53
1577,something,683.48
1578,business,434.93
1579,Mrs,394.19
1580,spend,524.61
1581,class,166.88
1582,level,254.67
1583,perform,853.04
1584,whatever,316.33
1585,four,847.77
1586,well,398.58
1587,arrive,15.98
1588,believe,595.14
1589,expert,666.35
1590,with,448.42
1591,view,298.21
1592,organization,87.28
1593,threat,694.51
1594,language,902.47
1595,performance,173.01
1596,often,684.39
1597,value,233.09
1598,watch,519.38
1599,any,112.73
1600,performance,761.69
1601,ahead,334.53
1602,price,457.07
1603,apply,746.78
1604,cell,961.03
1605,by,404.73
1606,nation,249.24
1607,everybody,258.46
1608,health,28.03
1609,up,534.93
1610,hold,547.27
1611,truth,395.2
1612,strategy,566.78
1613,hard,134.27
1614,while,681.45
1615,seem,89.18
1616,event,918.75
1617,growth,755.13
1618,feel,746.52
1619,hear,386.2
1620,within,834.69
1621,fund,978.85
1622,summer,136.1
1623,seek,907.56
1624,my,133.89
1625,end,780.33
1626,break,241.22
1627,security,328.32
1628,middle,257.59
1629,expect,104.58
1630,throw,223.36
1631,office,867.04
1632,difficult,545.75
1633,throw,829.4
1634,magazine,454.88
1635,fund,62.36
1636,long,391.7
1637,simply,5.1
1638,its,669.85
1639,mention,600.8
1640,start,367.26
1641,threat,32.98
1642,watch,620.62
1643,serious,635.67
1644,worry,533.03
1645,account,130.85
1646,less,792.1
1647,forget,802.81
1648,century,654.61
1649,we,755.43
1650,work,106.69
1651,apply,613.98
1652,short,119.98
1653,size,854.29
1654,its,854.34
1655,determine,914.59
1656,increase,55.69
1657,gun,554.61
1658,decide,107.17
1659,television,226.06
1660,if,699.12
1661,far,38.16
1662,by,247.57
1663,culture,553.93
1664,weight,137.89
1665,his,661.38
1666,then,583.41
1667,word,853.84
1668,marriage,388.19
1669,Mr,209.56
1670,week,377.51
1671,herself,855.26
1672,paper,452.38
1673,example,744.04
1674,agree,493.06
1675,voice,853.8
1676,interview,48.64
1677,ever,663.55
1678,official,273.99
1679,actually,734.8
1680,why,632.1
1681,vote,741.78
1682,leg,473.04
1683,start,42.49
1684,scientist,179.1
1685,might,693.49
1686,degree,331.88
1687,quite,402.49
1688,benefit,303.54
1689,attorney,291.22
1690,sort,78.3
1691,ten,132.22
1692,learn,434.04
1693,care,574.89
1694,and,233.54
1695,require,335.76
1696,begin,302.86
1697,whole,21.54
1698,employee,677.76
1699,always,874.12
1700,week,300.29
1701,unit,379.35
1702,conference,290.38
1703,hit,759.77
1704,nearly,869.84
1705,more,816.44
1706,firm,615.59
1707,notice,990.01
1708,over,303.79
1709,see,90.11
1710,week,683.42
1711,compare,557.99
1712,many,315.08
1713,than,713.93
1714,nearly,24.05
1715,view,780.71
1716,hit,477.78
1717,many,179.84
1718,develop,374.26
1719,Mrs,353.35
1720,away,638.31
1721,ago,166.23
1722,support,425.38
1723,station,148.29
1724,draw,296.34
1725,fine,337.61
1726,within,505.95
1727,similar,434.89
1728,campaign,414.88
1729,themselves,603.14
1730,visit,165.76
1731,shoulder,752.59
1732,table,472.57
1733,west,835.82
1734,red,674.05
1735,sport,656.4
1736,management,20.1
1737,girl,786.91
1738,item,262.73
1739,through,913.06
1740,trial,568.09
1741,identify,291.05
1742,enjoy,835.18
1743,social,651.84
1744,painting,222.18
1745,show,363.81
1746,could,325.59
1747,lead,762.41
1748,trip,614.42
1749,few,146.51
1750,save,323.92
1751,lay,674.19
1752,cup,119.14
1753,of,867.86
1754,ask,866.11
1755,indeed,385.56
1756,the,906.71
1757,purpose,501.43
1758,put,812.31
1759,popular,395.42
1760,price,557.02
1761,grow,571.67
1762,in,634.8
1763,the,524.31
1764,know,254.41
1765,message,728.54
1766,see,780.86
1767,serve,683.33
1768,successful,490.04
1769,reveal,59.8
1770,happen,177.0
1771,understand,324.8
1772,remain,558.84
1773,cost,889.39
1774,toward,47.49
1775,car,886.38
1776,computer,644.17
1777,imagine,382.37
1778,series,381.91
1779,large,453.52
1780,decade,39.0
1781,much,945.58
1782,same,891.41
1783,rate,640.43
1784,call,349.03
1785,record,297.6
1786,character,266.49
1787,series,769.88
1788,book,776.84
1789,phone,723.0
1790,why,477.89
1791,image,675.06
1792,medical,99.16
1793,possible,827.21
1794,physical,979.91
1795,budget,341.78
1796,least,436.68
1797,represent,636.63
1798,decision,574.77
1799,movement,483.49
1800,front,932.8
1801,low,681.9
1802,note,609.84
1803,east,386.63
1804,increase,228.23
1805,side,14.57
1806,including,63.33
1807,body,678.55
1808,under,441.72
1809,situation,343.36
1810,room,636.0
1811,address,710.06
1812,picture,156.62
1813,Democrat,819.37
1814,threat,483.74
1815,market,124.58
1816,identify,869.33
1817,artist,398.29
1818,tough,469.95
1819,participant,906.35
1820,fish,237.25
1821,together,481.03
1822,she,284.43
1823,training,933.08
1824,front,599.78
1825,church,896.92
1826,alone,608.32
1827,physical,964.16
1828,clearly,258.8
1829,learn,609.15
1830,wear,105.72
1831,our,243.3
1832,vote,408.65
1833,camera,331.84
1834,training,730.57
1835,office,656.83
1836,three,783.12
1837,decision,448.92
1838,political,144.89
1839,marriage,428.35
1840,lead,560.81
1841,region,66.38
1842,wish,716.4
1843,raise,914.51
1844,ready,65.14
1845,think,505.99
1846,simply,9.9
1847,determine,62.22
1848,anything,946.68
1849,focus,947.81
1850,wear,481.83
1851,catch,120.27
1852,why,925.3
1853,machine,211.29
1854,physical,428.83
1855,represent,725.87
1856,beautiful,766.18
1857,better,999.9
1858,central,759.67
1859,them,634.31
1860,sort,740.86
1861,experience,122.19
1862,cut,214.91
1863,I,84.81
1864,use,7.63
1865,office,31.42
1866,before,37.08
1867,throughout,358.89
1868,safe,888.17
1869,base,624.74
1870,right,51.63
1871,sing,653.12
1872,four,642.87
1873,thus,726.13
1874,talk,638.48
1875,hot,502.2
1876,leave,250.25
1877,skill,515.85
1878,church,582.55
1879,her,744.63
1880,teach,406.62
1881,structure,122.38
1882,rich,730.63
1883,also,744.48
1884,election,178.14
1885,myself,45.83
1886,moment,415.09
1887,yes,440.65
1888,system,285.04
1889,not,936.93
1890,live,637.1
1891,about,344.41
1892,current,788.75
1893,foot,38.17
1894,church,939.23
1895,better,257.34
1896,pick,647.23
1897,culture,402.19
1898,address,643.72
1899,state,992.29
1900,central,842.03
1901,election,619.54
1902,be,235.66
1903,feel,352.01
1904,thus,873.18
1905,difference,398.18
1906,information,843.78
1907,time,127.56
1908,child,325.92
1909,low,295.14
1910,writer,666.42
1911,wait,486.59
1912,group,996.6
1913,cause,307.64
1914,grow,548.13
1915,first,189.62
1916,significant,735.44
1917,foreign,177.3
1918,tell,838.54
1919,improve,925.33
1920,nation,624.45
1921,thought,551.13
1922,source,387.88
1923,mention,386.95
1924,free,589.84
1925,agency,335.25
1926,arm,327.21
1927,television,535.66
1928,wide,439.05
1929,operation,941.58
1930,campaign,429.56
1931,put,723.69
1932,local,803.73
1933,call,65.77
1934,brother,474.14
1935,minute,439.77
1936,another,582.04
1937,there,565.69
1938,pattern,108.63
1939,shoulder,719.22
1940,ask,378.47
1941,woman,129.74
1942,south,234.74
1943,necessary,961.83
1944,kid,767.64
1945,his,945.45
1946,base,534.76
1947,military,116.87
1948,improve,34.34
1949,quality,516.7
1950,art,673.55
1951,my,165.07
1952,leader,795.61
1953,election,416.98
1954,business,530.08
1955,site,395.14
1956,tough,535.55
1957,seat,1.45
1958,nation,29.22
1959,force,834.73
1960,million,938.08
1961,inside,388.51
1962,movement,877.13
1963,staff,543.54
1964,plant,517.65
1965,direction,789.98
1966,share,874.44
1967,hair,953.56
1968,arrive,856.74
1969,position,616.71
1970,discuss,742.25
1971,claim,445.84
1972,question,179.61
1973,board,929.09
1974,rather,676.05
1975,sign,682.71
1976,family,779.48
1977,away,555.63
1978,increase,53.49
1979,who,669.56
1980,kind,695.17
1981,participant,892.15
1982,cold,64.5
1983,cover,841.96
1984,property,718.61
1985,when,777.81
1986,brother,981.85
1987,security,708.45
1988,account,163.89
1989,hard,518.65
1990,perform,982.49
1991,nearly,354.91
1992,most,250.23
1993,former,806.24
1994,serious,77.61
1995,task,426.96
1996,which,504.88
1997,water,447.48
1998,send,809.05
1999,vote,145.85
2000,such,819.23
2001,doctor,216.88
2002,public,952.09
2003,relationship,366.14
2004,question,691.2
2005,everyone,174.16
2006,western,898.59
2007,natural,912.94
2008,offer,887.47
2009,last,88.71
2010,research,340.06
2011,support,936.76
2012,reason,46.6
2013,before,673.69
2014,animal,237.8
2015,manage,978.81
2016,tax,732.89
2017,especially,428.21
2018,the,168.54
2019,shake,768.34
2020,true,883.33
2021,standard,723.11
2022,boy,618.5
2023,arm,171.48
2024,house,279.81
2025,treatment,525.05
2026,region,79.36
2027,nearly,191.11
2028,accept,30.69
2029,this,551.02
2030,certainly,956.44
2031,require,333.13
2032,two,617.06
2033,mean,46.06
2034,organization,976.45
2035,beat,157.96
2036,should,896.39
2037,pull,607.52
2038,light,699.01
2039,voice,689.54
2040,drop,156.81
2041,old,648.52
2042,recently,271.18
2043,more,706.23
2044,since,167.15
2045,others,141.7
2046,couple,352.74
2047,reduce,405.46
2048,rest,349.26
2049,artist,367.65
2050,own,225.69
2051,plan,205.81
2052,where,840.84
2053,news,945.82
2054,experience,497.22
2055,main,402.23
2056,bar,692.05
2057,treatment,197.14
2058,society,964.1
2059,task,634.37
2060,beautiful,1.76
2061,trip,153.52
2062,artist,33.28
2063,huge,485.39
2064,second,846.17
2065,officer,511.3
2066,huge,190.23
2067,look,942.9
2068,relate,254.37
2069,story,283.64
2070,long,71.43
2071,sure,333.41
2072,inside,388.51
2073,administration,682.17
2074,should,49.39
2075,kid,957.7
2076,seat,987.18
2077,people,604.84
2078,but,258.92
2079,nature,302.89
2080,suffer,577.02
2081,teacher,636.56
2082,different,90.44
2083,cell,677.64
2084,role,656.64
2085,music,148.63
2086,movement,237.09
2087,can,551.72
2088,stay,502.05
2089,question,883.3
2090,who,941.74
2091,tonight,360.26
2092,local,460.19
2093,game,534.91
2094,black,611.91
2095,two,404.6
2096,even,26.35
2097,age,202.12
2098,tough,91.81
2099,situation,384.18
2100,today,971.33
2101,throughout,453.48
2102,shake,975.86
2103,talk,90.88
2104,bill,230.67
2105,leave,367.28
2106,mouth,589.65
2107,past,65.71
2108,establish,868.03
2109,argue,600.68
2110,operation,877.83
2111,draw,447.76
2112,Mr,274.44
2113,force,18.18
2114,the,579.79
2115,same,278.65
2116,degree,583.69
2117,thing,575.05
2118,state,610.33
2119,century,104.49
2120,wrong,790.53
2121,civil,376.37
2122,important,155.1
2123,still,970.49
2124,few,490.61
2125,American,261.8
2126,room,824.02
2127,own,477.59
2128,yourself,909.87
2129,cause,174.99
2130,good,288.36
2131,develop,555.67
2132,back,536.61
2133,skill,959.67
2134,collection,604.76
2135,song,392.95
2136,create,242.6
2137,rate,564.34
2138,have,241.92
2139,believe,204.89
2140,how,63.21
2141,detail,649.98
2142,last,971.23
2143,baby,435.21
2144,rather,215.66
2145,city,809.68
2146,in,549.05
2147,hope,982.68
2148,rate,553.61
2149,hot,754.29
2150,business,91.13
2151,necessary,501.51
2152,control,573.87
2153,a,145.38
2154,event,307.24
2155,about,73.7
2156,feeling,344.14
2157,hard,708.02
2158,play,490.8
2159,follow,459.48
2160,hotel,37.84
2161,begin,912.94
2162,because,349.76
2163,movie,890.74
2164,yeah,545.59
2165,town,787.93
2166,water,187.42
2167,from,93.56
2168,management,527.08
2169,might,593.02
2170,continue,249.11
2171,outside,251.79
2172,gas,767.16
2173,else,173.97
2174,pretty,366.53
2175,believe,647.03
2176,vote,303.44
2177,everything,228.56
2178,spring,306.48
2179,field,455.16
2180,instead,939.85
2181,sound,263.97
2182,system,995.17
2183,affect,634.23
2184,wait,882.62
2185,think,881.07
2186,painting,675.12
2187,TV,170.44
2188,player,845.3
2189,how,973.88
2190,leg,576.69
2191,mention,39.36
2192,analysis,397.36
2193,ahead,684.38
2194,figure,225.04
2195,party,625.2
2196,answer,170.92
2197,security,592.42
2198,against,923.57
2199,station,126.36
2200,computer,72.54
2201,remain,712.56
2202,wear,284.43
2203,arrive,566.21
2204,behavior,272.42
2205,game,369.69
2206,walk,308.74
2207,American,357.01
2208,could,489.82
2209,drug,802.09
2210,officer,620.77
2211,cell,555.43
2212,increase,820.13
2213,that,988.34
2214,short,410.08
2215,key,753.29
2216,field,365.53
2217,ball,182.73
2218,degree,925.41
2219,stage,84.36
2220,worker,934.24
2221,themselves,550.11
2222,professional,333.44
2223,attack,98.26
2224,ago,440.06
2225,nothing,403.42
2226,she,693.39
2227,debate,898.4
2228,with,662.83
2229,imagine,920.76
2230,type,159.36
2231,recently,401.94
2232,face,247.76
2233,form,615.59
2234,whole,732.84
2235,cup,522.11
2236,debate,300.75
2237,maintain,975.73
2238,education,124.48
2239,father,301.74
2240,art,796.83
2241,product,621.76
2242,you,946.72
2243,leader,83.29
2244,indicate,885.82
2245,public,653.36
2246,owner,543.0
2247,gas,288.61
2248,marriage,822.35
2249,religious,581.91
2250,mean,630.74
2251,ready,838.85
2252,able,677.48
2253,wife,924.72
2254,especially,778.91
2255,eat,943.77
2256,since,812.78
2257,mission,693.38
2258,indeed,512.0
2259,girl,955.86
2260,actually,321.91
2261,capital,306.85
2262,face,553.59
2263,relationship,418.11
2264,join,319.95
2265,degree,293.74
2266,appear,145.93
2267,girl,261.18
2268,because,549.94
2269,up,959.87
2270,during,385.21
2271,white,867.33
2272,wall,813.27
2273,way,604.45
2274,she,491.06
2275,guy,550.15
2276,walk,899.04
2277,about,494.11
2278,house,963.42
2279,blood,192.02
2280,house,712.97
2281,human,220.22
2282,Democrat,484.8
2283,fine,858.8
2284,perform,595.0
2285,dream,440.87
2286,finally,44.28
2287,late,408.58
2288,individual,533.54
2289,accept,667.42
2290,radio,278.01
2291,catch,859.67
2292,interesting,807.9
2293,model,324.06
2294,camera,826.82
2295,be,644.65
2296,brother,77.68
2297,item,773.5
2298,provide,398.76
2299,meeting,61.46
2300,cut,726.73
2301,reveal,151.7
2302,member,717.44
2303,woman,421.03
2304,wrong,586.62
2305,glass,355.12
2306,goal,20.7
2307,kind,923.42
2308,rate,449.88
2309,history,136.84
2310,toward,926.76
2311,level,402.39
2312,a,160.55
2313,record,967.0
2314,force,155.12
2315,mouth,593.07
2316,wrong,65.79
2317,throughout,82.6
2318,president,423.38
2319,collection,704.06
2320,remain,882.01
2321,say,3.01
2322,region,26.52
2323,western,689.25
2324,last,587.64
2325,physical,568.46
2326,through,171.8
2327,attention,912.26
2328,visit,360.52
2329,at,253.71
2330,reason,187.38
2331,growth,644.96
2332,mean,943.03
2333,actually,448.47
2334,human,231.25
2335,compare,423.03
2336,door,235.07
2337,within,208.25
2338,shoulder,315.45
2339,finish,960.99
2340,win,653.96
2341,tell,323.68
2342,beautiful,797.82
2343,full,699.19
2344,growth,878.14
2345,west,765.97
2346,ahead,397.27
2347,lot,819.55
2348,civil,435.17
2349,couple,164.45
2350,mouth,224.09
2351,change,75.45
2352,seat,938.43
2353,office,513.14
2354,century,935.17
2355,back,345.35
2356,strong,932.06
2357,response,282.93
2358,receive,536.99
2359,example,65.39
2360,ok,959.61
2361,improve,750.21
2362,special,377.82
2363,risk,604.61
2364,their,247.08
2365,international,152.22
2366,region,756.62
2367,team,364.61
2368,before,283.78
2369,body,751.62
2370,benefit,123.19
2371,worry,545.74
2372,Democrat,993.37
2373,hand,230.7
2374,prepare,898.15
2375,wind,720.9
2376,manager,122.9
2377,network,791.82
2378,turn,788.91
2379,team,945.78
2380,bag,761.39
2381,expert,237.48
2382,son,960.43
2383,for,825.39
2384,institution,454.19
